"id","stand","x","y","volume","p95"
608,1,15,7,1647.64440668434,168.358265828947
609,1,15,8,1558.51285184307,164.320423700679
610,1,15,9,1944.8092079269,185.239406507602
611,1,15,10,1349.74752681454,155.564587282331
612,1,15,11,1331.63677251831,147.219976077005
613,1,15,12,1944.77181781829,190.477260294251
614,1,15,13,1709.4004787614,178.796374218311
615,1,15,14,1498.48795560327,166.06893773382
616,1,15,15,1674.4714153598,168.119669138677
617,1,15,16,1438.5990073875,168.285260579249
618,1,15,17,944.211747069387,134.812807300993
619,1,15,18,1479.55789432083,165.783730713174
620,1,15,19,1618.55369960883,177.974149268885
621,3,15,20,2774.978132151,220.502350250858
622,3,15,21,2589.98662749959,225.857810110159
623,3,15,22,2406.8767576851,207.695351004774
624,3,15,23,2369.78672629325,207.987692378975
625,3,15,24,2248.29237788073,205.778502057494
626,3,15,25,2515.58497470092,217.49435944457
627,3,15,26,3505.2759797043,255.427767314864
628,3,15,27,2056.75811707842,203.09779990989
629,3,15,28,3373.38163775248,248.740207526807
630,3,15,29,2297.6549824534,190.121490567858
631,3,15,30,2072.53062054457,194.287294875424
632,3,15,31,3669.62767420563,257.191844766826
633,3,15,32,2277.39251775027,212.714527087389
634,3,15,33,2610.12630045394,213.388462676957
635,3,15,34,2626.14073526451,219.40619293198
636,3,15,35,2974.80155900478,233.648450697998
637,3,15,36,2974.51904906645,239.231093357263
638,3,15,37,2177.24240159327,197.191473056752
639,3,15,38,3562.49328025183,256.938557396192
640,3,15,39,2120.55691438015,193.270920127023
641,1,16,0,1410.17303028915,160.204774326818
642,1,16,1,1643.11332607589,176.448154503689
643,1,16,2,1332.19127559078,156.525815947306
644,1,16,3,1903.89455897243,175.328923955903
645,1,16,4,1810.54901770788,179.966012274133
646,1,16,5,2405.69351119685,205.717331212822
647,1,16,6,1789.3978979783,184.202749627866
648,1,16,7,1683.81044224158,179.087044133774
649,1,16,8,1458.77510476261,161.007199228932
650,1,16,9,1772.6324389631,177.199955738064
651,1,16,10,1790.29533867703,186.191090572714
652,1,16,11,1501.34515753062,161.900524414181
653,1,16,12,1529.49700837389,174.257431124965
654,1,16,13,2261.1733408573,196.063700003631
655,1,16,14,1629.80907068375,164.507940614703
656,1,16,15,1392.56862137093,150.691220109067
657,1,16,16,1344.32556401433,154.519391223617
658,1,16,17,1590.21012442482,164.805445492118
659,1,16,18,1876.4917712911,179.782529394645
660,1,16,19,1567.90867670855,159.361827115666
661,3,16,20,1646.62775852733,172.848829643516
662,3,16,21,2224.8766389932,210.883501333479
663,3,16,22,2446.93257456523,208.107701953233
664,3,16,23,2563.4221647137,218.597804140075
665,3,16,24,2561.74356866212,213.961080771092
666,3,16,25,1607.79255397132,178.199076845268
667,3,16,26,2576.70959321881,222.200447335461
668,3,16,27,2730.32519142666,214.085268581259
669,3,16,28,2198.23621842467,192.450013375018
670,3,16,29,2062.50184144578,188.975930765506
671,3,16,30,1902.6057785695,190.175363555815
672,3,16,31,2386.8492703974,205.076642640873
673,3,16,32,2490.00337365572,210.933566553392
674,3,16,33,3093.35312586294,243.142620640162
675,3,16,34,1260.65930391882,155.613121375861
676,3,16,35,2020.08590305534,191.811922659226
677,3,16,36,1763.8526996824,187.719267225094
678,3,16,37,2215.57038945391,198.484741467837
679,3,16,38,3497.88867343122,254.287071941461
680,3,16,39,2223.65083080215,207.530440650617
681,1,17,0,2405.72996331349,202.5365298677
682,1,17,1,1310.5206588192,154.91524255931
683,1,17,2,1791.39454065194,175.256675807449
684,1,17,3,1722.17458640341,169.879977258649
685,1,17,4,1231.44806443005,153.646308372324
686,1,17,5,1722.77232708042,175.987082072772
687,1,17,6,1571.68737177188,166.252003109941
688,1,17,7,1446.03208176963,156.756666136829
689,1,17,8,1679.72980797305,174.916759124683
690,1,17,9,1563.73817063727,161.655222856003
691,1,17,10,1570.0346295503,165.428953036971
692,1,17,11,1847.81962515065,176.755495766059
693,1,17,12,1783.42263639402,178.026437989973
694,1,17,13,1762.87086533451,170.683503229521
695,1,17,14,1609.99453313033,176.752463866975
696,1,17,15,2180.14640363962,196.078852412067
697,1,17,16,2034.44091152592,173.093019186301
698,1,17,17,1412.18738065225,151.358331207735
699,1,17,18,1852.9135471634,185.328446537208
700,1,17,19,1764.7919219734,171.259110714924
701,3,17,20,2935.83038907428,233.013345857973
702,3,17,21,2100.91401772963,192.019201552797
703,3,17,22,2909.29524554518,224.421616099369
704,3,17,23,2478.45696393021,216.289311171493
705,3,17,24,1540.79483051387,175.923988378923
706,3,17,25,2664.56772289242,219.756239356953
707,3,17,26,2742.70841948498,225.398830676646
708,3,17,27,2175.58378855618,205.597138709037
709,3,17,28,2562.8103921445,218.570492877139
710,3,17,29,2045.00533980679,189.034112182728
711,3,17,30,2980.63422756294,232.513294541552
712,3,17,31,3556.42566475294,258.416526256777
713,3,17,32,2718.16698982343,223.143696447946
714,3,17,33,1802.30949002577,185.727068523986
715,3,17,34,2253.32598762164,202.646245812113
716,3,17,35,1687.44860408138,174.351629088011
717,3,17,36,3093.64844022578,242.00046629601
718,3,17,37,2331.98142048339,204.255272086436
719,3,17,38,1932.03316692862,191.031163087189
720,3,17,39,1781.52753957123,176.322467554024
721,1,18,0,1494.70329122223,161.252896687252
722,1,18,1,1651.34968234372,166.120791839427
723,1,18,2,1580.31434130499,163.91172948349
724,1,18,3,1810.7206231768,188.762965473634
725,1,18,4,2123.20520258165,191.853627308465
726,1,18,5,1546.0879341238,164.258176412693
727,1,18,6,1511.27049062922,174.296126392227
728,1,18,7,1349.53318278914,156.439117423497
729,1,18,8,1498.52626216834,163.821401940822
730,1,18,9,2034.2115935176,176.949847973191
731,1,18,10,1698.85292229923,182.008343989051
732,1,18,11,1433.75645197478,164.583554484483
733,1,18,12,1309.67055446843,155.683044466376
734,1,18,13,1619.60305871284,167.244650584414
735,1,18,14,1637.54991590221,173.596570179584
736,1,18,15,1542.93732813197,164.824993862277
737,1,18,16,1295.37030289276,155.101065074694
738,1,18,17,2059.04370022908,190.765918244479
739,1,18,18,1759.61458719788,174.969545386517
740,1,18,19,1472.54600827811,168.267181756763
741,3,18,20,2706.89986518696,225.074376771023
742,3,18,21,2793.57693317051,224.462180102406
743,3,18,22,2465.96074241789,221.366939695751
744,3,18,23,1642.22214391807,169.951174777389
745,3,18,24,1713.06520126119,170.579891159569
746,3,18,25,3042.43877638075,236.056607225162
747,3,18,26,2493.36180842826,212.197755402477
748,3,18,27,1414.27404977071,155.387214797565
749,3,18,28,1950.15577339168,184.219660957954
750,3,18,29,3094.82425217533,238.400556884577
751,3,18,30,2187.77942542273,204.569605869817
752,3,18,31,2167.0557947531,197.425392480193
753,3,18,32,3934.04014434821,261.243291946022
754,3,18,33,2782.24077595173,226.141181659582
755,3,18,34,2356.94442991504,214.197251875246
756,3,18,35,1859.03957875993,181.191058615313
757,3,18,36,2016.286708353,182.214237127183
758,3,18,37,1647.97242863325,175.660384001853
759,3,18,38,2024.32884981072,187.054781448225
760,3,18,39,2311.04840790828,202.09144906283
761,1,19,0,2018.96901525874,187.907753158278
762,1,19,1,1360.61886307563,153.252914528514
763,1,19,2,1396.16523097859,154.138100403744
764,1,19,3,1118.97042941721,133.877511138667
765,1,19,4,1000.23700749705,137.365353055662
766,1,19,5,1722.96830272115,180.778234482261
767,1,19,6,1478.90306433893,168.811357156926
768,1,19,7,1484.73954282404,161.263334018655
769,1,19,8,1543.12488203179,161.389186878761
770,1,19,9,1567.4787181164,174.535957003701
771,1,19,10,1409.75733857233,154.822734014619
772,1,19,11,2268.13867880523,203.415281698201
773,1,19,12,1323.24034310961,152.908792581925
774,1,19,13,1497.66680746029,165.948421307054
775,1,19,14,1480.01014074009,156.485741936297
776,1,19,15,1170.58162048972,145.688751860453
777,1,19,16,1581.83596364401,172.841929461001
778,1,19,17,1404.67194475718,163.43780600749
779,1,19,18,854.104139426625,138.65130685117
780,1,19,19,1497.11369203228,169.067531946995
781,3,19,20,3474.26691126579,252.378046836184
782,3,19,21,2918.84735219555,229.360411299081
783,3,19,22,3805.15440089186,268.600575700624
784,3,19,23,2967.28411640863,228.361229214091
785,3,19,24,2282.46917709254,201.167369251373
786,3,19,25,2337.43522887104,204.325975527295
787,3,19,26,2211.68391727944,203.583104680218
788,3,19,27,2740.31997752832,220.76994268085
789,3,19,28,3055.15172609372,244.041364193384
790,3,19,29,2601.32755997581,213.153297881793
791,3,19,30,2472.84572314934,211.259648710473
792,3,19,31,2132.7017454216,199.865512652117
793,3,19,32,2103.34856227211,197.179537985679
794,3,19,33,2250.89988580513,198.632344033186
795,3,19,34,1833.20438283181,186.065236965681
796,3,19,35,2253.80232455561,196.906793858143
797,3,19,36,3291.30199229891,246.124705589395
798,3,19,37,2833.26307128,225.268055412417
799,3,19,38,2617.45546799054,218.559659689854
800,3,19,39,1930.93632799794,188.124559117892
801,2,20,0,956.264007962913,132.249162509334
802,2,20,1,2066.26665100978,187.963500948964
803,2,20,2,1616.70105489305,167.125369968688
804,2,20,3,2194.31010332733,197.977461419353
805,2,20,4,1196.72583924303,142.934350368558
806,2,20,5,2126.31063529325,191.642587463767
807,2,20,6,2074.7572164826,196.703149381939
808,2,20,7,2388.86923479963,206.253687332374
809,2,20,8,966.329408913482,140.142492391682
810,2,20,9,2050.56735677435,196.99239827593
811,2,20,10,2248.72611591687,194.704254293975
812,2,20,11,1780.51435400687,171.54393766744
813,2,20,12,2085.68766184689,183.711924546631
814,2,20,13,2388.26180311816,196.89816654303
815,2,20,14,1823.22651302635,177.326945558621
816,2,20,15,2087.74492476323,187.095732059446
817,2,20,16,1996.49894838776,191.859767322222
818,2,20,17,2500.22013567429,207.48846624005
819,2,20,18,1476.0052363512,171.96769291331
820,2,20,19,1686.37574479276,182.080609416247
821,4,20,20,3162.41330418248,236.836745377236
822,4,20,21,3783.68444631102,257.080299837227
823,4,20,22,2870.13351806443,225.825640831086
824,4,20,23,2281.83211253871,207.308278211582
825,4,20,24,2876.40773810146,229.671959705238
826,4,20,25,3013.91961689905,230.59540041306
827,4,20,26,2541.63230222806,219.642391874358
828,4,20,27,2485.85079973957,211.226292738455
829,4,20,28,3282.93079818631,246.766958438673
830,4,20,29,4204.27045633402,281.110242191751
831,4,20,30,2256.98119674471,201.017447060346
832,4,20,31,1735.8974664353,178.208835844561
833,4,20,32,2444.83002933221,212.442574521625
834,4,20,33,1902.13889546846,180.485536365516
835,4,20,34,3528.42907520023,258.213313969485
836,4,20,35,3725.98180980019,258.407991239638
837,4,20,36,2739.61908854063,220.688254104849
838,4,20,37,2399.49337764852,204.947861863757
839,4,20,38,2391.75553009583,205.367382288591
840,4,20,39,1337.34622595042,161.651053917202
841,2,21,0,2985.64415294373,229.719525375008
842,2,21,1,2607.53310802305,220.583722171614
843,2,21,2,2524.73368848122,211.177020368032
844,2,21,3,2047.28757227505,192.327255395287
845,2,21,4,2150.87882926845,194.366292740009
846,2,21,5,1477.65401931523,167.655157343589
847,2,21,6,2272.04001140866,198.664624663576
848,2,21,7,1753.85330789619,183.984451678253
849,2,21,8,1743.30331200197,168.099587314448
850,2,21,9,2116.15775917706,204.482862022185
851,2,21,10,1117.54331412583,140.944975527506
852,2,21,11,2500.07366419229,214.342302252934
853,2,21,12,2468.94757898377,213.484263881297
854,2,21,13,2459.18517942125,205.27833377226
855,2,21,14,1832.01325028416,190.038784591569
856,2,21,15,2312.356830032,197.76647125609
857,2,21,16,2655.45984212727,217.596417766018
858,2,21,17,1395.58575645148,156.8765101391
859,2,21,18,1955.06580324039,189.618406949332
860,2,21,19,1691.422056392,176.259566517245
861,4,21,20,3779.01469935946,265.157188680673
862,4,21,21,3737.80476268011,261.291822428158
863,4,21,22,3678.1097534894,260.72131178911
864,4,21,23,3318.64033185082,242.243554909756
865,4,21,24,4966.38720876082,304.413155768622
866,4,21,25,2706.62972219784,220.458870768514
867,4,21,26,3382.36985628627,246.282048128025
868,4,21,27,2560.73064144817,216.281469445392
869,4,21,28,3409.41335883172,246.071452675439
870,4,21,29,2658.24819456141,221.103108235966
871,4,21,30,3238.15257528091,250.198193794007
872,4,21,31,2185.25883081145,200.749806728659
873,4,21,32,1833.05624877038,186.026648989555
874,4,21,33,2999.25386998344,239.760524534394
875,4,21,34,2308.50866438438,207.93046812775
876,4,21,35,2845.23858659903,226.516899224651
877,4,21,36,3120.8980752916,243.874765127998
878,4,21,37,2547.82130999313,214.24092407022
879,4,21,38,3758.66050353537,259.652550207949
880,4,21,39,2385.92333953296,213.707927404845
881,2,22,0,1453.18233251745,174.049734638553
882,2,22,1,2475.05709349574,214.989623781794
883,2,22,2,2032.86810990242,195.535333325782
884,2,22,3,1946.65208701699,186.683234151541
885,2,22,4,1465.50513545619,169.118273461543
886,2,22,5,1509.1765982952,167.585895000567
887,2,22,6,2206.1087095223,200.802692889659
888,2,22,7,1806.05958701148,185.740487944266
889,2,22,8,2353.86050787185,201.645226448119
890,2,22,9,2465.64360463484,211.883905097602
891,2,22,10,2051.15867246414,193.048467587586
892,2,22,11,1909.93743752624,183.644988243004
893,2,22,12,2428.1277304254,215.401335665707
894,2,22,13,1787.15702990956,175.867311980449
895,2,22,14,2264.86782874485,203.381024280209
896,2,22,15,1603.8698178063,171.756776667508
897,2,22,16,1421.10727280204,173.495758732276
898,2,22,17,2112.34724713316,195.187715173425
899,2,22,18,2410.9660202124,212.081708917643
900,2,22,19,1843.71764721404,185.62543558009
901,4,22,20,1661.42102050905,173.702461066929
902,4,22,21,2776.59740334643,228.243486188609
903,4,22,22,2993.34351713686,237.19617316318
904,4,22,23,2651.37513893003,220.659314739308
905,4,22,24,3225.26774028717,238.795747809308
906,4,22,25,2501.46075271749,207.253033696424
907,4,22,26,2501.34667471467,213.826453242797
908,4,22,27,3748.81139521689,268.966446788072
909,4,22,28,2813.23196185096,219.153305531841
910,4,22,29,2075.01173496014,195.117022929595
911,4,22,30,2164.7492129964,205.726622560368
912,4,22,31,1888.04914355316,186.853297265907
913,4,22,32,2449.27278258429,208.560529904684
914,4,22,33,2622.51120144118,214.431978620916
915,4,22,34,3163.36523344111,245.67685363094
916,4,22,35,3291.16280408806,246.916047015901
917,4,22,36,2028.65169789005,202.363176629627
918,4,22,37,2020.04778406616,195.543026142034
919,4,22,38,2283.23301985811,198.354856912284
920,4,22,39,2298.44745099991,196.772647195222
921,2,23,0,2609.93469344985,222.878641417569
922,2,23,1,2511.89256376819,210.189247460155
923,2,23,2,1863.45187192838,185.179194751984
924,2,23,3,3109.16497672432,240.765127631206
925,2,23,4,1707.64924871,182.805230705656
926,2,23,5,2161.69849828281,192.908472465515
927,2,23,6,1516.27937432332,159.056336466199
928,2,23,7,1889.03882394963,182.238964798097
929,2,23,8,1811.72346816167,193.14186301968
930,2,23,9,1564.08208493646,177.022474014388
931,2,23,10,1741.2909768091,185.29282924586
932,2,23,11,2158.14366580811,192.271915199316
933,2,23,12,2076.63605149788,187.173104165102
934,2,23,13,1978.23523377557,191.870805658115
935,2,23,14,1953.70784072526,188.853873013638
936,2,23,15,2343.89686580006,199.350009919266
937,2,23,16,1975.39790263934,187.264286765658
938,2,23,17,2998.45235675083,231.872604372396
939,2,23,18,1670.3325967263,176.902494696874
940,2,23,19,2087.61058302066,194.489507895659
941,4,23,20,2377.80592599956,208.214100757622
942,4,23,21,4142.78253106799,278.067888359819
943,4,23,22,2808.62491120572,226.711076082772
944,4,23,23,3586.2804121053,253.408573598624
945,4,23,24,2952.73497484612,235.596955874792
946,4,23,25,2317.94133399308,207.643494194453
947,4,23,26,2316.48658815848,209.067713636343
948,4,23,27,2031.4349989945,181.070737631047
949,4,23,28,3540.05954797812,253.498740830541
950,4,23,29,4065.6350307801,271.947033535841
951,4,23,30,3708.74064776434,264.003397361308
952,4,23,31,1893.64500858621,180.204975148228
953,4,23,32,3026.32265681321,230.762794050482
954,4,23,33,2369.42242878367,206.636065830854
955,4,23,34,2635.20481472547,224.578015408566
956,4,23,35,3074.69457696344,228.78705005448
957,4,23,36,1512.43248431641,169.78431871864
958,4,23,37,2753.58787710913,227.214588203225
959,4,23,38,2103.13910675227,201.325917081526
960,4,23,39,1281.50144821479,145.00346785637
961,2,24,0,2722.15140926785,217.932863527526
962,2,24,1,1550.50237221809,166.641771240315
963,2,24,2,1838.12685925862,187.346685694316
964,2,24,3,2750.33390393176,219.856177552701
965,2,24,4,2406.29783573464,201.465997852656
966,2,24,5,2404.63792891236,215.583117229609
967,2,24,6,1923.15118259762,179.911805300283
968,2,24,7,2227.38306260788,204.564923050984
969,2,24,8,1997.63150545479,187.516787040974
970,2,24,9,1579.4131115305,169.743236961158
971,2,24,10,1288.0655593278,145.969455308471
972,2,24,11,2360.47330944172,204.301419568596
973,2,24,12,1507.37867780911,170.166520323884
974,2,24,13,2108.32268451665,205.833985087481
975,2,24,14,1866.16613303229,181.887881377913
976,2,24,15,1960.57234662537,178.51936081519
977,2,24,16,2001.9997020291,191.874622943743
978,2,24,17,2654.69753703249,219.927738389363
979,2,24,18,1597.58856850007,170.966378702045
980,2,24,19,1882.38523787159,177.745803504203
981,4,24,20,3005.11984905725,232.166516745861
982,4,24,21,2773.35143992987,225.419384702796
983,4,24,22,3765.12898868137,262.787736165143
984,4,24,23,1974.34394355631,186.334793681913
985,4,24,24,2426.315211022,213.157677835755
986,4,24,25,3374.49541927074,250.339856314468
987,4,24,26,1839.76456379491,183.780369122094
988,4,24,27,3095.03038889943,239.489028279403
989,4,24,28,2240.28687575655,204.9227062226
990,4,24,29,3051.25652772937,237.514151455724
991,4,24,30,3003.9581305828,231.052036020521
992,4,24,31,3527.73093442172,260.28737157642
993,4,24,32,3728.15172863138,266.097945704301
994,4,24,33,3003.60935473045,235.561217087207
995,4,24,34,3031.14741939595,234.939674957716
996,4,24,35,2757.05505768603,226.118474791631
997,4,24,36,2565.06185676252,208.678721321738
998,4,24,37,2030.1613702853,188.587964645174
999,4,24,38,2609.60424506566,221.566385461251
1000,4,24,39,2089.95988819044,194.672161318292
1001,2,25,0,2469.45558568771,210.333374630238
1002,2,25,1,2015.82423066893,190.428948423874
1003,2,25,2,1777.6894263056,171.963950299597
1004,2,25,3,2574.99696335662,211.321752337246
1005,2,25,4,3056.33802791378,227.116100458567
1006,2,25,5,1786.37930459183,174.706306028035
1007,2,25,6,1843.2186597078,190.281812561825
1008,2,25,7,2172.29711633037,191.379163810998
1009,2,25,8,2121.60460154596,198.014905541788
1010,2,25,9,1856.08561406764,186.953140588784
1011,2,25,10,2429.62598123962,204.960826914719
1012,2,25,11,1512.17224748539,166.809839988446
1013,2,25,12,1697.05740388164,177.142099845923
1014,2,25,13,2195.01784688072,199.228792069953
1015,2,25,14,3156.22393342268,234.883417101953
1016,2,25,15,1671.59318342688,176.591326034905
1017,2,25,16,2501.76857593939,209.508529003707
1018,2,25,17,2538.45654389653,212.049237152253
1019,2,25,18,2218.93903877985,197.510793828752
1020,2,25,19,2317.57880003005,199.564805182085
1021,4,25,20,3783.58408284185,268.496551817529
1022,4,25,21,3978.46127454354,267.476736515375
1023,4,25,22,2395.3848973809,207.614860856846
1024,4,25,23,3615.04651699099,255.438189801902
1025,4,25,24,3303.53646894204,247.010172967442
1026,4,25,25,2893.98786522514,227.192434968617
1027,4,25,26,2244.32871416904,204.068952114267
1028,4,25,27,4479.48764252849,285.482401044394
1029,4,25,28,2730.85177547367,235.071082980365
1030,4,25,29,2880.03492163504,226.905830080781
1031,4,25,30,1895.93575456873,191.998179408929
1032,4,25,31,1920.18105134152,186.711105340983
1033,4,25,32,2832.44856660961,217.113021237851
1034,4,25,33,2510.60686534882,210.587012765688
1035,4,25,34,3254.6609762658,244.087319211042
1036,4,25,35,2859.57844458161,224.744422087079
1037,4,25,36,2930.65938231687,236.068195251574
1038,4,25,37,3434.32362885536,253.537541670097
1039,4,25,38,2708.29837490675,218.079683506151
1040,4,25,39,2722.35927715598,223.408249949639
1041,2,26,0,2155.54897940031,190.342499243617
1042,2,26,1,2282.9350056496,209.379168043039
1043,2,26,2,1613.61903888654,182.47637842897
1044,2,26,3,2123.31999390539,199.747211202004
1045,2,26,4,1912.01159733044,183.463246576984
1046,2,26,5,1964.8941493603,185.857163794014
1047,2,26,6,1446.4062285662,165.961329889676
1048,2,26,7,2528.27801016446,224.33211201781
1049,2,26,8,2567.29860569486,205.540177858276
1050,2,26,9,2008.35501073263,180.098717550813
1051,2,26,10,2182.66671515234,186.526247378657
1052,2,26,11,1991.52218549196,196.136360439818
1053,2,26,12,2312.64436137111,206.653028992093
1054,2,26,13,2330.80589228773,207.456190171843
1055,2,26,14,2449.71726608989,215.658628153214
1056,2,26,15,1761.20141168021,189.546764616804
1057,2,26,16,1220.01317947824,144.124324719838
1058,2,26,17,2033.18874911317,189.874777364898
1059,2,26,18,2320.84078545608,207.64230714214
1060,2,26,19,2492.91206837545,208.696069351227
1061,4,26,20,3152.67986335569,243.911946804404
1062,4,26,21,2370.48973776851,206.431405757121
1063,4,26,22,1250.39359392467,153.24592604816
1064,4,26,23,3067.81019940299,242.584712727853
1065,4,26,24,3493.76986008843,250.786172213548
1066,4,26,25,2191.49676974203,201.728549833592
1067,4,26,26,2251.57190972354,199.70748821763
1068,4,26,27,1962.38937784925,191.844988028015
1069,4,26,28,2718.01335741006,221.407267923334
1070,4,26,29,2340.82820965575,208.92340114682
1071,4,26,30,2001.41829412376,185.376570370027
1072,4,26,31,2692.68325286285,227.388342048878
1073,4,26,32,2507.16213456712,213.439124242495
1074,4,26,33,3645.55393197453,264.291055325049
1075,4,26,34,3807.83172148238,262.627655723774
1076,4,26,35,2131.55387918723,206.699046523139
1077,4,26,36,3989.98319883159,271.49734948052
1078,4,26,37,3115.5145991162,237.627250620355
1079,4,26,38,2714.85624170348,226.965656741963
1080,4,26,39,3737.30152735889,268.586259046472
1081,2,27,0,1797.64668110511,179.398747514149
1082,2,27,1,1901.16149897812,186.75385665874
1083,2,27,2,2101.95730967185,191.010893879095
1084,2,27,3,2178.72949820287,198.14646491594
1085,2,27,4,1584.92030478739,172.363965551136
1086,2,27,5,1392.71108050995,159.498411980193
1087,2,27,6,2110.43085742087,188.409514742756
1088,2,27,7,2012.65697030203,192.395790596127
1089,2,27,8,1674.84210022096,174.391080844181
1090,2,27,9,2072.90004488308,193.913040853246
1091,2,27,10,1517.9617377772,165.15606078621
1092,2,27,11,1439.48178095852,161.185214791775
1093,2,27,12,1532.23916319499,162.505046809836
1094,2,27,13,1572.80420739822,162.556151048412
1095,2,27,14,2759.09033200554,216.779336989399
1096,2,27,15,2077.73669520648,191.908926757798
1097,2,27,16,1906.10093301969,192.768143040681
1098,2,27,17,1718.75360652994,171.32409973556
1099,2,27,18,1915.90671408497,180.414125643056
1100,2,27,19,1566.72702068655,170.971128833712
1101,4,27,20,4434.48567999707,288.140415057864
1102,4,27,21,1687.49977983243,169.350648741315
1103,4,27,22,2671.45214198947,226.672542343981
1104,4,27,23,3184.95064656495,242.570949887427
1105,4,27,24,1612.93904667327,172.838502470999
1106,4,27,25,2706.23770336426,225.183973475772
1107,4,27,26,2875.64927929953,226.387761944419
1108,4,27,27,3061.05267163365,240.673483512217
1109,4,27,28,4108.2896191615,277.286142852952
1110,4,27,29,3142.46414411836,239.763622096154
1111,4,27,30,3211.40382410585,243.992186040995
1112,4,27,31,2735.36014330609,228.551815666136
1113,4,27,32,1785.3809305785,172.823609914098
1114,4,27,33,3095.6683173802,240.074674354693
1115,4,27,34,4451.21491156543,288.29253713164
1116,4,27,35,3220.51651708663,241.479113900051
1117,4,27,36,3024.23238880262,229.373908541064
1118,4,27,37,2193.27638330465,202.669641636627
1119,4,27,38,3385.75311962521,242.796138495831
1120,4,27,39,3291.39399203104,240.998193621277
1121,2,28,0,2067.4327820584,189.661049369047
1122,2,28,1,1279.31328299966,149.062782510854
1123,2,28,2,3025.12748371384,235.430899759894
1124,2,28,3,1337.28895710162,158.759346782694
1125,2,28,4,2344.97680287113,202.5830089057
1126,2,28,5,2084.40899638154,193.849167397809
1127,2,28,6,2880.43108630755,230.310298612529
1128,2,28,7,1603.75467540417,179.25018748323
1129,2,28,8,1928.14375245853,178.236446521226
1130,2,28,9,2038.63508753568,186.390298719386
1131,2,28,10,1820.35554535173,189.499325512612
1132,2,28,11,1663.88118754945,168.411922146076
1133,2,28,12,3027.93077886963,239.564407393742
1134,2,28,13,2688.23318315281,213.63002020026
1135,2,28,14,2920.1054627246,231.930353992459
1136,2,28,15,1981.11827408269,194.08572018638
1137,2,28,16,2296.98583933691,201.896275908129
1138,2,28,17,1841.26236388315,179.98648780523
1139,2,28,18,3105.82194530987,233.651936334438
1140,2,28,19,1772.19919488127,179.353458287704
1141,4,28,20,2075.32778617214,194.51466723584
1142,4,28,21,2008.82823256054,198.828945568828
1143,4,28,22,1950.87515988274,184.561559587897
1144,4,28,23,3471.67900554305,248.976154455878
1145,4,28,24,2510.09596946171,213.741689821024
1146,4,28,25,3401.82848544408,251.421771442583
1147,4,28,26,2872.71161357873,229.921605320371
1148,4,28,27,2795.77277081152,223.470102202575
1149,4,28,28,2225.08372041504,205.019472721625
1150,4,28,29,3176.28133498034,241.913728883502
1151,4,28,30,2008.12698009405,198.008751257961
1152,4,28,31,1911.15269183664,193.062886788121
1153,4,28,32,2570.77424509415,218.190228292829
1154,4,28,33,2045.59048751464,191.65596736132
1155,4,28,34,1651.48909030529,163.032104059053
1156,4,28,35,1730.76417864909,174.989486271983
1157,4,28,36,3720.65517090835,264.507926918612
1158,4,28,37,2558.40635798509,219.185210098286
1159,4,28,38,3076.54762203478,234.779948901082
1160,4,28,39,2849.52426683014,226.214824755234
1161,2,29,0,2746.8865050891,226.980332686965
1162,2,29,1,1307.17479841794,159.474400892611
1163,2,29,2,1996.89610855593,189.344884313685
1164,2,29,3,2176.3238074785,194.480473848197
1165,2,29,4,2127.50311842791,190.536675141305
1166,2,29,5,2177.52010060631,191.0758413046
1167,2,29,6,1628.59966739134,174.125079795002
1168,2,29,7,2461.17217360272,208.308401400692
1169,2,29,8,1932.27223738085,191.008663735839
1170,2,29,9,2260.77953756083,199.871491264021
1171,2,29,10,1410.27954071312,165.887527886471
1172,2,29,11,1917.86217723948,185.532691291515
1173,2,29,12,1834.2921293415,176.112186070036
1174,2,29,13,2404.30590232467,209.154662290311
1175,2,29,14,2117.06839705183,192.501163993471
1176,2,29,15,1332.11488151546,165.892359738144
1177,2,29,16,2296.06911815907,208.830053675361
1178,2,29,17,2046.32745834217,189.280452296702
1179,2,29,18,1305.27082778298,167.825073815904
1180,2,29,19,1562.10447262546,168.944515630114
1181,4,29,20,2478.38208953199,216.813695141937
1182,4,29,21,2803.93449660263,224.728691857354
1183,4,29,22,2850.65515377812,229.509718443924
1184,4,29,23,3512.22865589268,248.99683115849
1185,4,29,24,5916.39496535524,332.278599267264
1186,4,29,25,3290.25702751808,252.036112777789
1187,4,29,26,3324.45776044949,245.651826585742
1188,4,29,27,3538.00374195258,255.883052769108
1189,4,29,28,4625.00478823303,284.665554974728
1190,4,29,29,2540.32179973011,211.110626547227
1191,4,29,30,1913.07653152843,189.809244388246
1192,4,29,31,3216.24360814989,244.286420581182
1193,4,29,32,3827.20453692262,270.628496089848
1194,4,29,33,3983.57929762693,272.673552779317
1195,4,29,34,4282.53679583941,282.627587263409
1196,4,29,35,3038.14718577598,237.643383432562
1197,4,29,36,2262.51364680783,205.451553371994
1198,4,29,37,1744.58452176728,176.464787986454
1199,4,29,38,3533.39478272908,259.261680573336
1200,4,29,39,2462.53634669111,211.683412753995
1201,2,30,0,1363.74618111184,164.116885008056
1202,2,30,1,3060.24721970329,236.114623745319
1203,2,30,2,1578.18177977193,164.719664701256
1204,2,30,3,2494.56467319418,213.487088006233
1205,2,30,4,2326.49484985759,207.429494819677
1206,2,30,5,2414.85914260842,210.409076635899
